Time;Position;Velocity;Acceleration;ActualTime
1.879998;5.042483;-5.884443;-0.04905;638546764706865508
1.884998;5.012815;-5.933493;-0.04905;638546764706915802
1.889998;4.982903;-5.982543;-0.04905;638546764706970940
1.894998;4.952744;-6.031592;-0.04905;638546764707026038
1.899998;4.922341;-6.080642;-0.04905;638546764707076039
1.904998;4.891693;-6.129692;-0.04905;638546764707126349
1.909998;4.860799;-6.178742;-0.04905;638546764707181730
1.914998;4.82966;-6.227792;-0.04905;638546764707232506
1.919998;4.798276;-6.276842;-0.04905;638546764707287783
1.924998;4.766647;-6.325891;-0.04905;638546764707342899
1.929998;4.734772;-6.374941;-0.04905;638546764707393269
1.934998;4.702652;-6.423991;-0.04905;638546764707448386
1.939998;4.670287;-6.473041;-0.04905;638546764707503522
1.944998;4.637677;-6.522091;-0.04905;638546764707558659
1.949998;4.604821;-6.571141;-0.04905;638546764707613781
1.954998;4.57172;-6.620191;-0.04905;638546764707613781
1.959998;4.538374;-6.66924;-0.04905;638546764707668912
1.964998;4.504783;-6.71829;-0.04905;638546764707719179
1.969998;4.470946;-6.76734;-0.04905;638546764707774373
1.974998;4.436864;-6.81639;-0.04905;638546764707829451
1.979998;4.402537;-6.86544;-0.04905;638546764707884583
1.984998;4.367964;-6.91449;-0.04905;638546764707939704
1.989998;4.333147;-6.96354;-0.04905;638546764707994851
1.994998;4.298084;-7.012589;-0.04905;638546764708045178
1.999998;4.262775;-7.061639;-0.04905;638546764708100226
2.004998;4.227222;-7.110689;-0.04905;638546764708155670
2.009999;4.191423;-7.159739;-0.04905;638546764708205913
2.014999;4.155379;-7.208789;-0.04905;638546764708256189
2.019999;4.11909;-7.257839;-0.04905;638546764708311832
2.024999;4.082556;-7.306889;-0.04905;638546764708311832
2.029999;4.045776;-7.355938;-0.04905;638546764708362182
2.034999;4.008751;-7.404988;-0.04905;638546764708417285
2.039999;3.971481;-7.454038;-0.04905;638546764708472413
2.044999;3.933965;-7.503088;-0.04905;638546764708522701
2.049999;3.896205;-7.552138;-0.04905;638546764708577826
2.055;3.858199;-7.601188;-0.04905;638546764708632933
2.06;3.819948;-7.650238;-0.04905;638546764708683220
2.065;3.781451;-7.699287;-0.04905;638546764708738347
2.07;3.74271;-7.748337;-0.04905;638546764708788917
2.075;3.703723;-7.797387;-0.04905;638546764708844013
2.08;3.66449;-7.846437;-0.04905;638546764708894625
2.085;3.625013;-7.895487;-0.04905;638546764708949783
2.09;3.58529;-7.944537;-0.04905;638546764709000048
2.095001;3.545322;-7.993587;-0.04905;638546764709055229
2.100001;3.505109;-8.042637;-0.04905;638546764709105824
2.105001;3.464651;-8.091687;-0.04905;638546764709160920
2.110001;3.423947;-8.140738;-0.04905;638546764709160920
2.115001;3.382998;-8.189788;-0.04905;638546764709216049
2.120001;3.341804;-8.238838;-0.04905;638546764709266399
2.125001;3.300364;-8.287889;-0.04905;638546764709321411
2.130001;3.25868;-8.336939;-0.04905;638546764709371693
2.135001;3.21675;-8.385989;-0.04905;638546764709426779
2.140002;3.174575;-8.43504;-0.04905;638546764709482192
2.145002;3.132154;-8.48409;-0.04905;638546764709532501
2.150002;3.089489;-8.53314;-0.04905;638546764709582710
2.155002;3.046577;-8.582191;-0.04905;638546764709637811
2.160002;3.003421;-8.631241;-0.04905;638546764709692950
2.165002;2.96002;-8.680291;-0.04905;638546764709748081
2.170002;2.916373;-8.729342;-0.04905;638546764709798356
2.175002;2.872481;-8.778392;-0.04905;638546764709853569
2.180002;2.828344;-8.827442;-0.04905;638546764709908644
2.185003;2.783961;-8.876493;-0.04905;638546764709958909
2.190003;2.739334;-8.925543;-0.04905;638546764710009131
2.195003;2.694461;-8.974593;-0.04905;638546764710059403
2.200003;2.649342;-9.023643;-0.04905;638546764710109617
2.205003;2.603979;-9.072694;-0.04905;638546764710159903
2.210003;2.55837;-9.121744;-0.04905;638546764710210129
2.215003;2.512516;-9.170794;-0.04905;638546764710260353
2.220003;2.466417;-9.219845;-0.04905;638546764710310604
2.225003;2.420072;-9.268895;-0.04905;638546764710360922
2.230004;2.373483;-9.317945;-0.04905;638546764710360922
